Id,Tweet,Hate,Fake
318,china apni harakkat se duniya ki najaro ko corona virus gunehgar hone se dhyan ko bhatakana chahata hai,0,0
7180,Mandir ke pas hua to kya kahega wo jahil accident ka Majid Mandir se kya lena dena,0,0
3112,voh bhi tablighi jamaat ke hi hai par 10 state sarkar e jo islamic secularism se chalti hai jaise maharastrakeralaWest bengalinho me80 case single source hai par batayenge nai voh logmumbai me dharavi me 10j,1,1
5234,Pehle movie dwaara nafrat pehlaata hai aur vaapas mein pyaar maangta hai Doesnt make even an iota of sense Bunch of deceivers BoycottbollywoodCompletely BoycottPathaan,1,1
6392,Are khatun tera halaka hua ki nahinahi hua hai to jake karbao halala,1,0
7756,Bahut dukhad ghatna hai,0,1
4037,Agar aaj Aftaab ki jagah koi Manoj Shekhar ya Raju aasa karta tho ye libral chode chup na rahte Shraddha libralchode HindusUnderAttack HinduLivesMatters,1,0
796,Jamaat ke kitne log CORONA POSITIVE hai SAAD Kidhar hai,1,1
3021,Corona NamasteyTrump ne failaya and haan Tablighi jamaat waale bhi Ijtema kare haipar dono k gathering mein kitna difference hai dekh lijiye aur jab Ijtema hua tha tab Health Ministry ne hi kaha k COVID is not a health Issue,0,0
1712,Yeh kaun se Jamaat ke log hai Corona ke khatre ko kam karte huye aur social distancing ko follow karte huye hatecoronanotcommunity,1,1
3388,kar koshish tere se kya hi Milu tumhara schedule to busy hogaa na political rallies me dihadi lagate ho apni puncture ki dukan bhi sambhalte ho and kabhi kabhi Shaheen bagh or r,1,0
37,Jaise ab unpr corona virus ke aarop ho rhe hai toh isiliye public ka dhyan bhatka ne ke liye ye sb tamasha chal rha hain Border dispute pr baat karni ki koshish Atal bihari vajpayee ji ke sarkar se,0,0
4550,Farmers protest nahi ayashi ka dhandha haisare fake farmers ko bhagao FarmersProtest,1,1
914,TABLIGHI JAMAAT KE SAATH RAHOGI OR AISA HE HOGA JAKR TEST KRWA LE KHI CORONA TO NHI HO GYA,1,1
5722,Tumne to 2000 ke note me GPS nano chip ka sach bhi dikhaya ta tumne bhai kya huya uskamujhe to chip nahin mila,0,0
5296,Bhagoda Rahul Gandhi,0,0
3973,Jitni bhi bharat todo yatra karlijiye Aaege to hi BJP4India HindusUnderAttack Modi2024 planecrash,0,0
5371,Jab se adani ka naam liya hai hindenburg ne sab ki phati padi hai,1,0
4134,HinduonAPNE BACHCHON KA DHYAAN RAKHNAYEH JIHADI BACHCHON KO BHI MAAR RAHE HAINDHYAAN RAKHNA Aur Hinduon se ek sawaal Kya hum JIHADIYON KE GHAR MEIN GHOOSKARUNKI BAND BAJA SAKTE HAIN HindusUnderAttackInUK HindusUnderAttack HinduLivesMatters Hindus Hinduphobic,0,1
975,Jab tablighi jamat se corona phail raha hai to tablighi jamat walo ka plasma kyu le rahe ho,1,1
984,Harami yo ye nahi dikhai deta tum logo kutto suaro Iska bhi kuchh karwao jamaat ko corona bam bolnewalo,1,1
6534,Love jihad kya hai,0,1
1419,Sahi hai tablighi ne India mai corona ko itna faila diya jaise unko allah ne ye failane ko bola tha Ye bhi yo ek news hai,1,1
1561,Tablighi walo ne chup kar tumhare andar corona nahi daal paye Yahi inki sabse badi galti hai Baki jaldi hi tujhe bhi arnab ki tarah jald milegi,1,1
4136,Hindo ko samjhna chahiye Achhe banne ki soch ek dimak ki tarah hai Jo unka apna ghar hi khokhla kiye jaa rahai hai JusticeForAditya HumanRights Hindus HindusUnderAttack,0,0
5583,2000 nano gps chip 5,0,0
6381,kuch bhi saitani to tum hokabhi aapana chehra dekha hai keyaconvert saitani murkh logo par khali hai aayegi,1,0
4266,All of a sudden all these things happening right before 2024 elections sahi pakde hai lala ji Pulwama and now this May be independent agency should investigate current government officials and let the truth prevails guess what you wont suppor this investigation,1,1
1356,Or taablikhi jamaat ki tarah kio bhut bada corona nahi fayala rahi balki usko stop krne ki baat kr rahi hai,0,0
7486,Dhruv rathee ne alvish yadav ko roast kar diya,0,0
7580,India is best,0,0
988,Ye tablighi jamaat waale sudhrenge nahiCorona failaana bandh karo jamaat waalon,1,1
2683,Ek jamaat hai TablighiJammat aur dusri hai Congressi Jamaat Dono aaj kal ek jaisa hi kaam kar rahe yani VIRUS failane ka kaam fark itna hai ki Tabhligi dwara failaye gaye Corona Virus ka ilaaz hai lekin dwara failaye jaa rahe virus ka koi ilaaz nahin,1,1
5048,Pathaan movie se aapne boycott waalo ko khoon ke aasu rula diya AskSRK,1,0
1641,ye konsi jama t ke log he Kahi ye tablighi jamat ke log to Nahi he na Kahi ye Corona jihaad to Nahi fela rahe he Zara check karke jhuth fela dena,1,1
1291,sharm karo Tablighi jamat ke bare me kuchh tweet karo Tumne bahot maal chhape hain corona bomb bol ke BampD se uper utho,1,1
3682,Bc khalistan farmers pizza kha rahe hai aur ishko tm hunger strike aur protest bol rahe ho,0,0
1381,Aur Aaj ki taza khabar News ke naam par Zeehaad ZeeMarkaz me chupe mile Corona bombers Tablizeejamaat Ka Corona atank,1,1
1934,Aaj ke haalat mein Indian muslims bahar ghoomte hue jyada khatarnaak hain Dekha nahi Tablighi jamat waalon ne kya gadar macha rakha hai Andar rehne do corona theek hoga tab bahar nikal denge,1,1
4676,Oh bhaj farmers ki kheto ki protection unko ghr ki women kt rhi and 32 faRmers abhi tak jana gWa bethe es protest me mujhe abhi wi wo fake farmers lagte kya kuch to socho bolna se pehal,1,1
6733,Tumhara Love Jihad chupane ke liye Ye Bhagawa Love trap nikala hey Ulta chor kotwal ko Datte,1,1
3161,Ha ye toh hoga hi jab wo dekhenge ki delhi ke CM ne give up kr diya hai corona par Logo ko pata hai poori delhi open krne wale hai cm sahab to bacha kaise jayega Tablighi jamat ke baad chandni mahal bhi tha Anyways cm aayenge tv par aur kahe,0,1
2031,To wo Tablighi ke log corona ke patients kaise ban Gaye Har jagah jake sirf dukh or Dard hi diya hai Kahe ka sachha Musalman Doctor pe patthar marne wala bhi samaaj ke liye hanikarak hai,1,1
893,To kya is desh me corona ko failane ke liye tabligi jamaat ke alawa koi aur jimmedar nahi,1,1
4877,Dear Boycott Gang Haters And BhaktsKripya samne ayiyeMujhe aap logo ko sirf ekbar dekhna hain Pathaan Srk ShahRukhKhan,0,0
4070,Katt mulle esa he karnege jab tak inki gaand me danda nahi daloge ketue jihadi HindusUnderAttack Terrorists,1,0
4256,Khon hi kharab hai inn madrachodo ka gaatiya kitabe padhte hai toh gaatiya haartaak hi kaatenge na,1,1
3,Iski baaton se lag raha hai ki corona virus nahi scam hai jo congress ne china ke saath mil kar kiya hai,1,1
2110,Rahul ji battle to win ho jaati lekin aapke damaad oh sorry jamaat wale nahi hatt rahe corona felane ka contract mila hai shayad onhe or Ramayan telecast rokne ke liye aap logo yachika kyu dayar kari hai,1,1
850,Dilli mein Corona Badhane wali Akshardham Jamaat Prasad ke intezaar mein,1,1
2738,Bhai tum loog Twitter pey Kya kar rahe hoJamaatiyon ki tarha Corona Nahi Felaana Jaldi uthoo aur niklo bahar apne sabhi wiradari walon say gale milnaa aur Karibi logon pey thookna ja,1,1
2467,Bhai tablighi ne bomb kab foda or rahi baat corona ki to Corona case 40k plus ho chuki hai ab tablighi vale to 4500 hai baki ke kon hai fir Baag failane ki hai to ek sath bheed kai baar lage hai kya unpe karwayi hui hai kaise tablighi,1,1
1915,Ye le usse b kadak Agar tablighi jamat wale galat to ye chutiye bhi to galt hai Ye sale desh me corona faila rahe the,1,1
1597,Abe dhakkangoogle hi kar le to pata chal jayega ki bjp ne kitne bante ab bata owaisi bhikhari nejama masjid ne kitne baateha tablighi ne 3000 corona baante,1,1
5873,Naa bhai itne sacche channel me nahi jana hai mujhe jaha 2000 ke note nano gps chip milta hai,0,0
1914,Hindustan me corona failane me ZeeNewsSealKro jamaat ka bahut bada haath aatankwadiyo ko kadi sazaa milni chahiye ZeenewsSpreadingCorona ZeeNewsSealKro ZeeNewscoronaclub,1,1
5140,Kuttay se bhi zadaah wafaadar hai re tu paise lekar poori imandarri se lagaa hua hai BoycottBollywood BoycottPathaan BoycottbollywoodCompletely,1,1
7529,Super reving,1,0
5641,Ye sudhir chaudhary kab se sach batane laga Nano GPS chip lagaya tha isne 2000 k note pe GodiMedia,0,0
2737,Akhilesh ji ham aap sei ummid karenge ki carona warrior ko Jo pathar maar rahe hain unke bare mein bhi do Shabd bolege Aur in jahil jamaat ko thoda bahut samjha sake Taki Shanti priya samaj corona virus Sai maut ka karan na baneyunhey,1,1
727,Corona k baad jamaat ki baari,1,1
54,Ese to corona virus bhi China ne banaya hai,0,1
1797,Jin Tablighi Jamat valo ki taareef kar rahe ho vo to single source k naam se chal raha tha Aur 5000 logo ne Failaya corona unke bare me bolne ki himmat hai Jamatisarenotheroes,1,1
3846,Pheli baat yeh farmers Ka protest hai or dusra agr aap hindurastra ki baat kro jisme maniorites ke liye koi jga nhi women ko koi power nhi vo Aapka haq or agr khalistan ki baat aye to takleef hoti hai Aisa kaise chlega babu FarmersProtest,0,0
6008,lindu suaro,1,0
2554,Haaan ahan aur tablighi jamat ko corona failana unke haath mein tha videsh se farzi dastavej banaana tablighi k haath mein tha mdsaad toh dhoodh ke dhule hay bilkul bhi galat nhi kiya waah bhai bhai tablighi jmaat ki haqiqat poo,1,1
2801,Tablighi jamaat key baad ab jab corona sey bharat main kuch raahat dikh rahi thiHathras main vipakshi partiyon ney bheed ikaatha kar Beti ko Nyaay dilaney key naam par desh ko phir sey Corona key changul main ley janey ka shadyantra racha hey,1,1
937,Jamaat ko 36 corona baki 64kon he yeh bhi batade or unhe kisse corona hua,1,1
6598,penguin talks,0,0
825,Tabligi jamaat se corona failta hai hafte mein do bar sapath samaro karne se corona nahi hotamp,0,0
4322,iska bhi fact check kr be LKFC isme bhi Islamophobia h kya religion mention nhi kro fir bhi udta teer Lena h,1,1
3402,Mishra ji aj kal yehi ho raha hai Khule manch se PM kapron se pahchane ki bat karte hain HM Shaheen bagh ko karent lagane ki kahte hain,0,0
1390,Taali Thaali ya mobile flash light se nahiBalki suvar ki Aulaado Tablighi Jamaatiyo ki gnd Marne se jaayega Corona,1,0
3565,Salo agar sach me farmer protest real h na to Tiranga fayrayo na ki apne dill me bas rahe khalistan ka kala jhnada Bc tu to vaise bhi Do muya saap hai kabhi Khi to kabhi kahi Tujh jaise tuche neta hai India me tabhi to Politics ka haal bu,1,1
885,Ye Tablighi Jamaat walon ne aisitaisi karwa diya Corona se ladayee mein,1,1
5430,Hindenburg report ko 1 month se jyada ho gye h aur aapne bhi 1 month me pura saboot mita diya hoga Khair chodho jab PM hi Mitra ho to fir tnsn kahe ka Main abhi se bata deta hu ki aapko clean chit milega kyu ki Modi h to mumkin h AdaniS,1,1
5704,Are ye wahi hai n jo khoob roya tha jab delhi ka election tha delhi walo ko desh se koi matlab nhi bol rha tha wahi hai n 2000 ki note me nano gps chip lagayi thi bol rhe the wahi hai lag rha hai bhai ne,0,0
5691,2000 Nano GPS Chip,0,0
4868,Yaa of course Kamal hai RRR ka 1000 bada diya aur pathaan ka 500 nikal diya waah kya baat hai There was only 1500 screen difference Boycott aur hate ki haa maantha hu,1,1
1869,Aatankwadiyo ka koi dharm nahi hota aur Corona ka bhi koi dharm nahi Aatankwadi ke Marne ke baad uski mayyat se dafnane Tak dharm hota hain Tablighi jamaat ko Corona kafir lag Raha tha,1,1
5182,Ap to pathaan ka boycott bhi kar rahe the,1,1
11,Ek shabdh naam alag alag Kya kahate hai Samanarthi shabdha word Corona virus China,0,1
3416,Vaha sartansb ho jaega darta Jo hai yeh Yaha pta hai ussko ki iss desh mei log protest kare sadak jaam kre to sb Mann liya jata hai Shaheen bagh ek experiment tha ab usska real application kar rahe Aur ha apna SupremeCourtOfI,0,0
5422,Tumne US mei Hindenburg par case q nahi kiya Sabko pata hai tumhare kaale karname,1,1
1464,Tabligi Jamaat s reason to imbibe and spread the Corona Virus nationwide jab wo theek ho jaenge tab wo apna plasma dekar doosre logo ko bhi theek kar sakenge,1,1
807,Soch Samajh Kar Sajish ke tahat jamaat Logon Ne Bharat mein Corona virus failaya,1,1
6525,Allah hu akbar,0,0
6293,Chuslim wht they think quran is good text Quran totally based on sexual Burka pahan kar bol rhi ye momina Aur kudh isko iske ghar me iska bhai aur koi na koi maarta hoga Yaha aker bol dena just cheap thinking,1,0
4069,Tu hizra hai kya maar us kutte ko jai sri Ram HindusUnderAttack,1,0
2109,Abey jihadi start kaho ya felana toh tabliki jamat neh kra hai Pure bharat meh corona jamaat neh felaya hai Fir thook fekna Nange hona Pathar marna Pishab fekna Suar ja kr apni jamaat ko samjha jo abhi tak chup kr bhaithi hai,1,1
6754,Bhagwa trap Kahne se pahle Sharm karlo Hare Krishna,1,0
7925,Simple si bat h Manish kashyap k tv channel k pass 34Lakh hai Aap use giraftar kar sakte ho Apme himmat hai to aaj tak abp Zee news ko giraftar kar k dikhaye Gd fat jayegi apki,1,0
2235,101Naukarsha Corona ke Sankat mey Tablighi Jamat ke favour mey aa Kar Kuch Dangai Muslimo ke Saath khade ho Chithi likh rahey hein ki muslim INDIA mey safe nahi hein Hinjare ban gaye hein yeh log retired Naukarsha in Paris NSA lagana chahiye,1,1
964,Inse corona nahi spread hota inki rishtedari hai usse Corona sirf Tablighi jamaat se phailta hai,1,1
4495,Jab tune maulwiyon ko salary di thi covid mein tab Pandit kyun nahi yaad aaye tere ko Jab tu AAP ki rasoi lagaa sakta tha fake farmers protest pe toh covid mein mazdooron ko kyun bhagaadiya Hajj house tune banwaaya aur Ram Mandir pe,1,1
2633,Delhi police ne agar permission de v diya tha to ye thodi bola tha uske baad pure desh main corona failadoya doctors aur police walon par pathar fekopura India main 4200 se jyada cases Tablighi Jamaat ke haieven inhone aapke,1,1
6095,Bhagva trap Hari kurti,0,1
705,Corona to jamaat se hi failaabhi bhi bhakt ye hi keh rahe hain,0,1
432,Tumhara matlab Ye corona virusChina se tabligi jamaat wale zaan buj k laye hai India Mai fahlane k liye thora sa toh dimag lagao or socho Ye bimari kisi ko v ho sakti h,0,1
4389,Wo to dikh Gaya tha fake farmer protest me jaha paisa milta hai wahi turn mar jaate hai ye log,1,1
6078,Camera pe aana or video banana haram ye kaisa islam hai,1,0
146,Riya ji are believe Chinese media wo to kehte hai ki corona virus China se nahi aaya Aur wo to corona ki wajah se marne wale logo ki real report nahi deta kabhi,0,0
2034,Abe kuchh to sharm karo jab Corona virus fhel raha tha to tablighi jamaat kahan ja raha tha aur aaj unko ek saccha musalman Hindustani kahan ja raha hai pahle kya wo sacche musalman Hindustani Nahin the,1,1
6716,Didi kya kaand kr ke aai ho jo Muh dekhane ke layk nhi rhi,0,0
1166,Aur pure desh me thukne wale tumlog the Thuklighi Tablighi jamatiCorona pattrarbaz,1,1
3501,Lagta hai aaj Shaheen Bagh wli protests ka hisab ho raha hai,0,0
2051,Inka kuchh ni ho sakta h ye sabhi sanghi h jo corona felakar chhup jate h or media virus sabhi jamaat par daal deti hpolice or media inke sath mili hui h RubikaLiyaquat,1,1
3761,Jab koi kisi ko blindly follow karta hai toh usko right b wrong he lagta hai Jo farmers protest kr rahe hai unho ne Khalistan ka naam b nahi liya I think aap sirf Hindu rastra chate ho is liye aap sach nahi dekh raheIndia sa,0,0
2625,Sun lo Sanghi Media Virus Tum jitna bhi jamaat walon ya Aam musalmano par Corona Phailane ka Ilzaam laga lo Desh ke kone kone se sach Nikal kar tumhare Munh par Thookne aayega Zara Mumbai ke Bandra rly Stn ka Nazara dekh lo Kab tak Chhupaoge pm ki nakami ko,1,1
4485,farmers jo protest kar rahe hai usme bhi tho 90 fake farmars hai,1,1
4436,khud ha shaheen Bagh or fake farmer protests sambhal nai pare hai ye Shah and Modi kitna bakwaas karte hai yaar ye log,1,1
6376,ye kya bakchodi hai,1,0
7258,Chutiye it was a tanayani called gangaram who did this,1,0
4362,Kahi Aap ka tho haat nahi Fake farmers ka protest karke Punjab tho jheet liya but Delhi se out ho this time Moosewala ka murder ka update kyun nahi deta hain kejriwal,1,1
2425,Waah re andhbhakton jb TablighiJamaat jamaat waalon ko corona hua tha wo desh ke dushman Or ab ZeeJamaatiun ko corona hua hai to Warriors Gajab kamaal krte hai andhbhakt log bhi ZeeNewsSealKaro ZeeNews ZeenewsSpreadingCorona,1,1
1263,Tabhi to pappu hai Sab nautanki hain They r also a part oftableegi jamaatdono bhai behan r corona positive,1,1
1772,Aur agar jamaat wale corona faila rahe hote to wo apna plasma donate nahi karte khair koi nahi sab apni apni samajh ki baat hai,1,1
3512,Tumhe 25 paise owe tweet mila Aur tumhare kahi dene se shaheen bagh k paid protest aur protestors valid nahi jo jate,1,0
272,Ho sakta h China ne corona ka vaccine Pahle hi bana liya ho ye bat bhi vo duniya se chupa raha ho jaise Pahle corona virus ke leak hone ki baat chipai thiho sakta h usne bio war ki planing kar rakhi ho,1,1
4793,Rakshashi Auntybhut ho gya Pathaanab Jawan par dhyan doache se boycott krna,1,0
7960,Manish kashyap shame on you,0,0
245,Bilkul kuchh din ruk jaa bhai Corona virus China se Kejriwal ki vaccination mangega,0,0
7748,Sachayi dekhane ki kosish ki hai tv9 very very thanks Tamil Nadu ke c m par kanoon karwayi hona chahiye chahiye,1,1
4573,Fake farmer protest pe bhi toh kuch bolo dalle,1,1
2033,AUR AB CORONA DELHI MAK JAMAAT NE PHELA DIYA AUR IS NE JAAMT KA NUMBER ALAG RAKHA HAIN DESH KO BATA HAIN,1,1
7371,Is din ko ham nhi bhulenge,0,1
6325,Are bhai itna bakchodi hindu nhi krte Hame Dharma hi badhana hota to talwar k jor pe bhi kar sakte the hazaro saalo mai par humne kiya nhi,0,0
814,Baat to sahi hai vaisno devi ke jamaat ne to failaya hi hai coronaiss me shak ki kya baat hai,1,1
6011,Enka sath taliban hi accha sa karega,1,0
3811,Aap logo ka thik hai student protest kre apne Haq ke lie tooh deshdrohi Muslim protest kre apne haq ke lie atakwadi or ab Farmers protest kr rhe hai tooh apko Khalistan kr nare sunai de rhe hai aap,0,0
7739,Ati dukhad hai apane desh mei hi apno ko mare ja rahe hai aur desh ka low amp order tamasa dekh rahe,0,1
7931,Manish kashyap bahut udta tha na aa gyi awkaaat jamin pe,1,0
6498,X muslim sahil search kro,0,0
1805,corona jamaat,1,1
6799,Iss dd ko ye nhi pata hoga islam ladkiyo ko kitna izzat deta hai 1 4 shadi allowed bo bhi bina ladki k permission k or londiya bhi rakh sakte 2 Apni marzi se talak nhi de sakti 3 ladki ko adha dimag bola gya hai 4 maa behan se shadi allowed hai jarurat padne par bacha kr sakte halala or in sab chizo main se sirf inko hizab dikhta hai wah dd wah ye sab chize likhi hai Qur39an main saaf saaf,1,0
4347,135 years purani co pura try kariyegujrat andloncaa protest fake farmers protestbhima koregaonhijab protest Ab ye company bankcurupt hai,1,1
2462,Owasisiji nafrat ki aag aap failaa rahe ho Jab Tablighi saamne nahi aa rahe the tab aap ne ek baar bhi ye nahi kahaa ki ye galat hai Aur aaj jab koi hindu ne musalim se kuchh lene se inkar kiya to aap kud pade Ham kaise vishykare muslim corona nahi faila raha,0,0
546,IThinkThis is wrong Mujhe lagta h ki Hme sirf ek Deepak yha candle jalake un logo ke liye Pray karna tha jo log is CORONA virus ki wajah se Mar gye hai hmare Doctors ke liye Pray Krna tha Par logo ne Patake chlaye Aur Lights bhi lagai Made IN China Bali glt h 9PM9minutee,0,1
3242,Manta hu bimari dharm mazhab jaat dekh kar nhi aati lekin bimari ko teek karne marizo ko lane wale Corona warriors ko jab ek khas mazhab jaat wale pattharbazi karne lagte hai tab sawal uthana padta hai mazh,1,1
739,Corona Spreaders ki Aisi hi haalat hogi Tablighi Zamaat ka hoga,1,1
311,Yahi Jain sadhu ka aagaman agar koi Muslim leaders ka aagaman hota amp itni sankhya me log jamte to kuch news channels uske uper itna chilla chillake debate karte Ki khud corona virus hi pareshan hojata ke main kahanse Aya hun China se ya is aagaman ki Jami Sabha se,0,1
3522,Nahi farmer protest ho ya khalistan RR pe sirf tumhara hak hai,0,0
1132,in ke marne ka khed hai lekin corona se in ka nidhan hua hai to yeh janch hona chahiye yeh tablighi to nahee,1,1
5546,Jis traha 2000 ke note mein Nano GPS Chip hai ekdam waise hi Ladakh mein koi cheeni nahi haisirf namak hai Waise Pangong Tso ka paani meetha nahi hai it is brackishsalty NaKoiAndarGhusa,0,1
7869,Kono baat nhi babu tum log bhi kabhi aao wahi pital thok denge Jai bihar,1,1
4112,Phir ye ghatia insaan bolega hume toh central ne paise hi nhi diye mein bata rha hu iska sirf ek kaam hai kaise bhi satta chayiye chahe desh srilanka ban jaye HinduVirodhikejriwal HinduVirodhiKejriwalGoBack HindusUnderAttack HinduLivesMatters KejriwalExposed Kejriwal,1,0
2770,pehle jamaat ki kisi ek ne phir jamat mein foreign corona bomb bulaye kis ek ne jamatiyo ko mazjido mein chupaya kisi ek ne police doctor jab jamatiyo ke contact mein aaya logo ko bachane aaye unpr attack ki,1,1
921,Yaha kon Tablighi wale gye tha batao sudhir ji ya ap hi to nhe Tablighion ke nam pe corona jihad kr rhe the,1,1
6705,Are you comady me,0,0
3588,Putar is baar Baluchistan tode alag kar denge jaise humne Bangladesh kiya tha Rahi Baat khalistan ki to wo abhi Canada m hi jab India ayega tab dekhenge Aur farmers ka Indian govt se protest karenge Tum pakistani farmers,1,1
3960,Rahul Gandhi ki khoyi Hui behen BageshwarDham BageshwarDhamSarkar bageshwarsrkar Hindus HindusUnderAttack Hindutva,0,0
39,Repeat after me Chinese corona virus China madarhod hai Chinese corona virus China madarhod hai Chinese corona virus China madarhod hai Chinese corona virus China madarhod hai Chinese corona virus China madarhod hai Chinese corona viru,1,1
4460,Sahi Bola aur congress fund Kar rahi hai is fake farmers protest koye dakait jaise logo ko koi fark nahi padta kyuki wo baith Kar farming nahi karta apne khet meaur jab se dakait is protest ma Aya ye political ho chuka haiisnt 3 baar,1,1
4279,Ye hum bhi jante Ashwini jese harami koi nahi or Hindu community ke log use kute se jyda tul nahi dete sirph kuchh uper cast ke log us jese pagal ko support karte hain,1,0
2984,isiliye nahi hota mere dost humko corona q ki tum tumharey uparwaley se badduaa mangtey ho asli gunehgaar tum ho tumhari soch h na ki tumhara uparwala Tum sb aisey nahi ho pr tum me se bahut so ne tumhari puri jamaat,1,1
5291,adani ji hindenburg me busy ho Gaye honge bhool Gaye honge dictate karna ki modi shah ji ko credit Dena hai,0,1
7977,2000 ke note pe bawal or ye bawla rrr to 20000 ka nikalne ka soch raha tha,1,0
5218,Yeh itne samajdaar insaan hai jinhone Pathaan ko Boycott karne ka bida uthaya tha or Pathaan history ki sabse hit movie ban gai,1,0
2668,lo Maine bhi boldiyaTabligi jamaat ne pura desh me corona failaya Humare Assam me ak bhi corona nhi tha aaj jamaato ki 34 case hai ak to Allah ko pyare hogaye jiska nam Mohammed Hussain barb,1,1
3224,Mazaq koi nhi bana rha hai Saheb Sirf ye bata dijiye konsi jamaat mai Gaye thy ye Jo corona se infected ho Gaye Kya hai naasmaan ka thuka apne muh par hi aata hai Aur ye jawab,0,0
1183,Jamaat jaaate to corona hi nahi hota apni baat apni sonch apne vichar koi ungli na karen warna ghusedne hame aata hai,1,1
7260,Hindus eve blindly taking about development infra but Islamist willl destroy all infra so a sane advice for Hindus to be hindutatv vadi n unite n save bharat,1,1
615,90 jamaat Ke Log faila rahe hain Corona,1,1
7847,Waqt aa gaya h aab aapna mayan ma sa talwar nikala jai or duniya ko batya jai hum bihari kya tha,1,1
1467,Sharm aani chahiye Tablighi jamaat ko Jab sari dunia corona se ulzi hui hai yeah super spreader ban raha hai Lanat hai aisi jamat per Kyu barabar kaha na,1,1
4498,Ye Rakesh Tikait fake farmers protest ke aad me sab kuchh karlega,1,1
3043,Lekin wo keh reh he ki hamara PRAYASH rahega ki 21 din me corona se jita jae agar sab log strictly rules follow karenge tohye nehi ki hum jitenge Prayas word ka meaning pata hona chahiye sabko Aur uss prayas m,0,0
935,Ye delhi me sirf corona tablighi jamaat wale phalye hai sir Inko to khuda bhi maaf nahi kare ga,1,1
2420,Kejru tujhse chota sa dilli sambhal nahi raha baatein badi badi kar raha hai Nikamme apna kaam kar Teri wajah se Tablighi aatankiyo ne pure desh mein corona distribution kar diya Pehle dangge karwaye tune ab yeh Useless junk kej,1,1
5086,Pathaan ka promotion ho gaya Thank you Now start with Jawan Aur jab Boycott karo tab 02 June release date bhi likhna saath me logo ko release date bhi bataana hoga kab boycott karna he,1,0
7219,Very good work,0,0
6486,Aree Chachi tum gzb madarchod ho yrrr mai toh socha tum abhi bhi nhi samjhi halala hua balatakar hua tab bhi dimk nhi aya tumko kya abhi Tak pura gahr me sab chodta hi tumko toh aur hindu maa hamara Ghar par bhabhi bahen aab maa ke barabar hota hai Jai shree ram chacha,1,0
4823,Toh lal singh chadha kyu nhi challe Velle baate hai yeh ab boycott gayab hoogaya hai pathaan ke baad se,1,0
827,Tu aur teri Gobar jamaat Corona phaila rahi hai,1,1
1522,Bhai Dilli dango ke liye kaun jimmedar hai Tabligi Jamaat ki Corona spread karvane ke baare mein Tere Kya vichar hai Maulana saad Kidhar hai,1,1
2931,Tabligi Jamaatio ke liye agenda mat chalao Hum logo ko Coronavirus hoga to chhupange nahi khud hospital jayege Tourist visa par Jamaati banane nahi jate hai ThookMootGoo Patthar bantabligiJamaat Arrestmohammadsaad JaheelJama,1,1
4233,Wo sab chhor pehle ye batao ki DSPMustafa ko kab barkhast kar rahe ho aur uske upar enquiry karoge Jharkhand JharkhandPolice Hindu HinduLivesMatters HindusUnderAttack JusticeForAnkita,0,0
629,Hum Hindu ko JamaatCorona se bachane k liye,1,1
4431,Shaheen bagh se delhi anti Hindu protest se fake farmer Kisan aandolan tak kai baar yaad dila chuke hai lakin lagta hai is still in the glory of 370 removal,1,1
3854,Propaganda woh bna rhe hai jo Farmer protest ko Khalistan se jod rhe hai,0,0
391,Yeh sab china ke vajha se hua hai Corona virus,0,1
4346,Jese fake farmer protest dikhate real farmer khet me kam krte hai hum bhi real farmer hai kuch dalal log farmer bnke delhi aake Beth jate hai protest krne or khud ka sab farmer ka thekedar batate,1,1
7785,Piliz help me mera ek Friend ko Mar dala hai yah jhuth nahi hai piliz,0,1
5914,Pic 1 2000 Nano GPS Chip Pic 2,0,0
3991,Hindu ko ab icchadhari babao se khtra hai Be awar of such icchadhari babajaago bharat jaago HindusUnderAttack,1,1
401,Sir yesa bi ho sakata h kuch khas logo m koi yesa protein paya jata ho Jo corona virus jaisa ho Aur ye poora ajenda ek jhot pr wHo aur China ne chalaya ho Covid19 jaisi koi cheej hi na ho,0,1
4807,Kon hai ye log Kaha se ate hai ye BlockBuster Pathan,0,0
5136,Lagta hai iska bhi boycott karnay ka mood hai aap logon ka Isko kitnay tak hit karwanay ka paisa mila hai bhai Pathaan ko to aap logon ne hit karwa diya ab lagta hai iska bhi paisa mila hai aap logon ko,0,0
6467,Bhagava love Pakistan mein hota hai kya,0,0
3360,CM ne bola isliye CRPF bheja varna itna hi centre ko shok hai bambu dene ka toh Delhi mein red fort ke time kyu fatt gayi feku jab Punjab se bhaga tab kyu nahi diya naa Shaheen bagh ke time diya Bewde ne hi Action liya fattu shah toh apne karyakarta nahi bacha paata,1,0
47,khaane ko dana nai h 20M loog berogar 14M bheek mangne pr majboor during corona bhook mari Subha sham Pakistan China k khoof alag se floods corona virus se moutein,0,0
5658,madam 3 2000 NANO GPS Chip,0,0
7664,hai 2024 ka chunav me hamadradi dekhane ke liye,0,0
7874,Bihar mein jungleraaj gunda raaj hai tejasvi jaise gunda kursi par baitha hua hai aur bihar barbad ho rha hai,1,0
3643,Maza ho RHA hai Zameer to maar hi chuke ho akal bhi mar gai hai tumhari 70 farmers ki death ho chuki hai 45 din me or tu kehta maza ho RHA hai bhosdike akal to tumhari mar hi chuki maze ki baa,1,0
